,title,price,link
344,"Lenovo V14 Intel Core i3 12th Gen 14"" (35.56 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.43 kg)  ","29,021",https://www.amazon.in/Lenovo-1920x1080-Antiglare-Laptop-82TSA01KIH/dp/B0C66685GZ/ref=sr_1_199?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo&dib_tag=se&keywords=laptops&qid=1729599179&sprefix=laptops%2Caps%2C524&sr=8-199
345,"ASUSROG Zephyrus G16, 16"" 2.5K OLED ROG Nebula Display, 240Hz 500 nits, AMD Ryzen AI 9 HX 370, Gaming Laptop (32GB RAM/2TB SSD/RTX 4070/Win 11/Office 2021/Platinum White/1.85 Kg), GA605WI-QR067WS  ","2,61,000",https://www.amazon.in/ASUSROG-Zephyrus-Display-Platinum-GA605WI-QR067WS/dp/B08KXS17WR/ref=sr_1_227?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.YFjebQvad6jGmYw3VwMpxbHjjWZa4Rfst_8PTYdYxWJDff89PFnNRRXfc3mxkixKzQZUPRNM48Pgd0qUkSo1gxWURO-2m4yrgoRgmrk1ipHxB7s8-JerKtlA8qU7ChLxp604fcJoBkR-9T2XoNvCpl3NXJa-60Sy1FTPauHvh1AhOBW0_Yglv0o2s-iNzLKH937vaefygfHxQNx6m-6i_2OVZDdlmteMoDtQlgnR7sI.uzrFEHbFKg5re0fNdnqdoo6pxqYZqZ1aAoPbrn0u1NQ&dib_tag=se&keywords=laptops&qid=1729599182&sprefix=laptops%2Caps%2C524&sr=8-227
346,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,04,790",https://www.amazon.in/Lenovo-Built-WUXGA-OLED-400Nits-83CV002DIN/dp/B0CTMQDLQX/ref=sr_1_261?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.6_9f43f9yYeCMz7yUq5UhW9HBnSgA9sRJPBy4tRwyNBVNOD9cYBy01KXAECVrDhTO9uhG73BLuBQYzjAsrTUDE8rq0lJazKoRhaad6EC7T7W8p2iFYJ94bP9eNDJevaOdXrSYpAcuTstMlJ1buNNiKhn-2Av4ovdshEYJ6l09kr0lBNihe5gv8klONMuo-aFWEulHohrgctQDiO3ZhqI-YFuqqISfQLbH9PpoQC8Sd0.Vd4BTYygflBpJIoIUpjDM8tMuK8qbMYz9Lej7pmTyig&dib_tag=se&keywords=laptops&qid=1729599197&sprefix=laptops%2Caps%2C524&sr=8-261
347,"HP 15s Intel Core i3 12th Gen (8GB DDR4 RAM/ 512 GB NVMe M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6"" (39.6 cm) / Silver / 1.69 kg/Dual Speakers) fq5326TU / Laptop  ","35,480",https://www.amazon.in/HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_196?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo&dib_tag=se&keywords=laptops&qid=1729599179&sprefix=laptops%2Caps%2C524&sr=8-196
348,"HP 15s Ryzen 3 5300U (8GB RAM/512GB SSD/FHD/Windows 11/MS Office’21/15.6"" (39.6cm)/Silver/1.69 kg) eq2212AU Laptop  ","31,989",https://www.amazon.in/HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_94?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.9CXWd-CMMlyBCHqVciZ9ZkUpjv92BWOWlT1cdyvlstLVirAKClpqovh0PDEeeKT4_LxNnhg_gzvhAbiLiQgZz_ypczhaV9GIp-6Alil5yV0RtnyzbnVk1evWX0rZpu6fqbZz2L57z157U_kc7C8cKrxj2aY2iDQioxqXVkrOVY1RjpD7Gv-CVzK_V_tI4mXL5a4fXA6GNa7Dx3ATDsqHmg2ac8yyrzB-7tj5liVAoEg.V6cLgth4sGL1IaPLzMI_enN5f3zbZzuPSeUKrLp6kSw&dib_tag=se&keywords=laptops&qid=1729599158&sprefix=laptops%2Caps%2C524&sr=8-94
349,"HONOR MagicBook X16 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.75Kg), Gray  ","50,990",https://www.amazon.in/MagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint/dp/B0CXLWXYB1/ref=sr_1_275?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.r7540EO3dyQCUdJA0Qi38nCMmjkztDN54wuCDv8Up7BLG1rmSkroIDnS_4XIzr6R2rBep5SeG_XFEbGOgJPvYyj6Pb7YDCG7BK4gLstG0haZ3ToUngakZv8DnIFp0Q62pZYJGlFefv6GkMIlbDAKy-cfi1HCXPN_WOenTryPysYxa6NqKtIj1Bh7sTl2IM844A4q01xVaqNxChvYY4qzKvg13W2c32t0mGtXaeLRGI0.e-I_t1J1a3E3e_fwcO-K4MatIUicTGu2uYB9XAW47EM&dib_tag=se&keywords=laptops&qid=1729599202&sprefix=laptops%2Caps%2C524&sr=8-275
350,"Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg)  ","57,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDQ0ODU0ODQxODY4MjU6MTcyOTU5OTE0OTpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzQ5OTA5NzIzMjMyOjozOjo&url=%2FAcer-12-Cores-Processor-Graphics-A515-57G%2Fdp%2FB0B5KTSVTG%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D3KHNT4HXJ08W6%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.IdwJY6IFUG98g4XvblGKq8jWmUeZhj0Zvv0gZCpzZbfRJ87Se7ia8yhVajbVVK9-bCRIwL0xcjGqD76PN4QTbw.rtj--Fr3TUTFmK4tW5w1A-CCYA0STI9c8i4zFc6qt8g%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0B5KTSVTG%26pd_rd_r%3Da218a199-f805-4c90-ae39-9d78a984d9f3%26pd_rd_w%3DnkoIv%26pd_rd_wg%3Ds0jrA%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DVXHA5FW5TH4K4JRR7K2E%26qid%3D1729599149%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D1-36-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
351,"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (16GB RAM/1TB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","59,990",https://www.amazon.in/Acer-Processor-Graphics-Win11Home-AL15G-52/dp/B0D32QRT3L/ref=sr_1_87?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.9CXWd-CMMlyBCHqVciZ9ZkUpjv92BWOWlT1cdyvlstLVirAKClpqovh0PDEeeKT4_LxNnhg_gzvhAbiLiQgZz_ypczhaV9GIp-6Alil5yV0RtnyzbnVk1evWX0rZpu6fqbZz2L57z157U_kc7C8cKrxj2aY2iDQioxqXVkrOVY1RjpD7Gv-CVzK_V_tI4mXL5a4fXA6GNa7Dx3ATDsqHmg2ac8yyrzB-7tj5liVAoEg.V6cLgth4sGL1IaPLzMI_enN5f3zbZzuPSeUKrLp6kSw&dib_tag=se&keywords=laptops&qid=1729599158&sprefix=laptops%2Caps%2C524&sr=8-87
352,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","38,421",https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_66?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.3o9SUTfjKRaHB7vGTAtzYcwfM5M6AIvuk0id261sFc5zEHF7Hv4hocLdYwQC-AUIHuzVKAUOOB_-xjRF-k6_SspYioEV_w4qVvs9EBcY0mtuobunpVlLNC8Q9nUkDj_q4gBEwJnrX2kbAB7kxEmthm93NTukbRqvqqMfp7NVdgGIA_tm7RsmNhPCD0Nzhk7A7YxtUoCNZwx7ceMR3ResQJwy1AMqqgj6pPYvcaPCAbQ.SJZhLQHfIRGoE3w6m9UiUJ-Ib3mvW-J6jFQ7KusI-uo&dib_tag=se&keywords=laptops&qid=1729599153&sprefix=laptops%2Caps%2C524&sr=8-66
353,"Acer Aspire 3 Laptop AMD Ryzen 3 7320U Quad-Core Processor (Windows 11 Home/8 GB/256 GB SSD/AMD Radeon Graphics) A315-24P, 39.6 cm (15.6"") Full HD Display  ","24,990",https://www.amazon.in/Acer-Quad-Core-Processor-Graphics-A315-24P/dp/B0CHWGWM9G/ref=sr_1_116?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.nGFG1QgtL4Jfm6JocHpWsfaV_TYjbxy47BFC79jqOwhUWkkuY2TQih2FvLzoiMzTAfhPHW_TUrIW_lpRsQ0viVRuf5usJR2PD4u1DMawfcfCq2Dqy-XToFYNUA4KLg5ujV3qegkYhmUy0XZQbs7LQwh_Dzr4VJatulQ9xtIAJT97rwVBhPDageX2nOZrnJl_c4sCBBdQAglVuN2V_33bl63uYaEjRyTvPSNLf9MfKXk.syVpQMRxUEj-VjYxT6gRt7bsXie6pEh-HjZwLisS8aw&dib_tag=se&keywords=laptops&qid=1729599161&sprefix=laptops%2Caps%2C524&sr=8-116
354,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4+512GB SSD/Intel UHD Graphics/15 Inch (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg  ","46,990",https://www.amazon.in/Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_14?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.IwjDZBYHoVMjMptuGDgwTkxDiiEhOtMWxqBKy8ezJRIz9xqg-OyIHIj5MiJu9ZBeRdf-U11zUACDFlEfVHNajdD5UuvoxI1ClkvIjrbAD0pqESOwjBU3q5GfN-CU9B3V4XofVBbteO-0kqomPh-i_hcocoBCCbDyht7fOu_kUP5Y0uj75C-4s2ZVhHc2VXTlq_yiemCqMWw_oLQmEHY3qSXodvpDZjrXJA3EXaM49b0.-rWMKZNatPDNz3XEh3naaeOIYu8T4VSNYpWiu540Tkk&dib_tag=se&keywords=laptops&qid=1729599139&sprefix=laptops%2Caps%2C524&sr=8-14
355,"Acer Predator Helios Neo 16 Gaming Laptop 14th Gen Intel Core i7 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4060) PHN16-72 with 40.64 cm (16"") WQXGA Display  ","1,39,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzY4NTQ3MjY3MDE3MDA1OjE3Mjk1OTkxNzI6c3BfYXRmX25leHQ6MzAwMTcwMjE2MTY0NDMyOjowOjo&url=%2FAcer-Predator-Processor-Windows-PHN16-72%2Fdp%2FB0CXPXW4VY%2Fref%3Dsr_1_161_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9._5-byIxB1g71bwGt435cBYprXrLNf5T63KOksE6QtJ8PutkO-3T-qsZk3OjC9PM4znGermt6t5evemmx7vZLmg_tK170lWVmPA_DksvRJe8XO8XbRMeF6huL-tPPsF0lgFSFyydRtvGvYBLE2zB8t5XPILMktWkIzNe_Wv64IbhgbMbYImfFOjbQkGyl5HX4YaUEhwxOi5MIM3Zq5GalyB7zFMAUo9ElP45LPlQoh-A.cHHOpz9zgv1RKDyDa01gyLLEJhIOQCrADOH0C5BzbL0%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599172%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
356,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 5 125U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, Intel Graphics, 1080p FHD IR Camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0015TU  ","70,990",https://www.amazon.in/HP-Pavilion-Enhanced-Graphics-af0015TU/dp/B0D268HBQY/ref=sr_1_95?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.9CXWd-CMMlyBCHqVciZ9ZkUpjv92BWOWlT1cdyvlstLVirAKClpqovh0PDEeeKT4_LxNnhg_gzvhAbiLiQgZz_ypczhaV9GIp-6Alil5yV0RtnyzbnVk1evWX0rZpu6fqbZz2L57z157U_kc7C8cKrxj2aY2iDQioxqXVkrOVY1RjpD7Gv-CVzK_V_tI4mXL5a4fXA6GNa7Dx3ATDsqHmg2ac8yyrzB-7tj5liVAoEg.V6cLgth4sGL1IaPLzMI_enN5f3zbZzuPSeUKrLp6kSw&dib_tag=se&keywords=laptops&qid=1729599158&sprefix=laptops%2Caps%2C524&sr=8-95
357,"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.69kg Laptop  ","32,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI1MTY4MDU0ODU3MjUyOjE3Mjk1OTkxMzk6c3BfYXRmOjMwMDA2ODcxNjY4MTEzMjo6MDo6&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_2_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.IwjDZBYHoVMjMptuGDgwTkxDiiEhOtMWxqBKy8ezJRIz9xqg-OyIHIj5MiJu9ZBeRdf-U11zUACDFlEfVHNajdD5UuvoxI1ClkvIjrbAD0pqESOwjBU3q5GfN-CU9B3V4XofVBbteO-0kqomPh-i_hcocoBCCbDyht7fOu_kUP5Y0uj75C-4s2ZVhHc2VXTlq_yiemCqMWw_oLQmEHY3qSXodvpDZjrXJA3EXaM49b0.-rWMKZNatPDNz3XEh3naaeOIYu8T4VSNYpWiu540Tkk%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599139%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
358,"(Refurbished) Dell Precision 5530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 32 GB Ram & 1TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P1000 (4GB Graphic Card) Ultrathin Laptop  ","52,000",https://www.amazon.in/Refurbished-Dell-Precision-5530-Intel/dp/B0C6KRZ5JP/ref=sr_1_227?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.TCfR8gM8bR2BQJNGij6WTbgXQxk6FCb21vwWofU50VkjtejWYlghy-DGo3TyJBXP0d9HcpOiM4UfutjgHrmzGPIFhC5UmMJb6BdX0BBDIDONxoiZgRaVuzAXLQElsIlljUMEP2P9S0OrKR1JoaJ8djLGkWf9qEv15yLyXWlQOeXDFzXkcfJtOCks23e25QFXV14nPaIBL2RkA-8kye3aAClGGnumlKtP8PEFuchXqY4.texsSGQDVnGcs6jrYDOArKJO_qAx-L4jeZi-DOriOQE&dib_tag=se&keywords=laptops&qid=1729599185&sprefix=laptops%2Caps%2C524&sr=8-227
359,"Dell Inspiron 5640 Laptop, Intel Core 5 120U Processor, 16GB DDR5 + 1TB SSD, 16"" (40.64cm) FHD+AG 250nits Display, Backlit KB + FPR, Win 11 + MSO'21 + 15 Months McAfee, Ice Blue Color, 1.87kg  ","77,490",https://www.amazon.in/Dell-Inspiron-Processor-40-64cm-250nits/dp/B0D3L9XB91/ref=sr_1_224?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.YFjebQvad6jGmYw3VwMpxbHjjWZa4Rfst_8PTYdYxWJDff89PFnNRRXfc3mxkixKzQZUPRNM48Pgd0qUkSo1gxWURO-2m4yrgoRgmrk1ipHxB7s8-JerKtlA8qU7ChLxp604fcJoBkR-9T2XoNvCpl3NXJa-60Sy1FTPauHvh1AhOBW0_Yglv0o2s-iNzLKH937vaefygfHxQNx6m-6i_2OVZDdlmteMoDtQlgnR7sI.uzrFEHbFKg5re0fNdnqdoo6pxqYZqZ1aAoPbrn0u1NQ&dib_tag=se&keywords=laptops&qid=1729599182&sprefix=laptops%2Caps%2C524&sr=8-224
360,"Lenovo V15 12th Gen Intel Core i7-1255U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA073IN  ","51,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjQ4Nzg0ODQyMDM0MTg1OjE3Mjk1OTkxNDk6c3BfbXRmOjMwMDM1MjQ5MzMxNzUzMjo6MDo6&url=%2FLenovo-V15-i7-1255U-Windows-82TTA073IN%2Fdp%2FB0DDY3XT48%2Fref%3Dsr_1_43_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.a8w79wzLZlw3gmK6Vi8MGhtCfhFpXrXj_U_LyB_iHMKOZQDUyzNTOuUucuv1XbsGArcyWHztCKB_net1pSH-s-gSSCZ2aq2MzKZ8QadTtXKL0ZPyhG_wFVgnyCimUyT4UpkZZTZMHzEW3k9vkS5pNcDDAE5stecmmp9uN4xrkT3cjK3AgyZvNZWgR2NCoeqgdntLUwb2qFFrpUCqwdu3laaOQh9qPgwI0R5IkiFT01E.NhcgaiiZfKQPcHdzaRA79VpmPyAfudjqbYgCv6E85jo%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599149%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
361,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256GB PCIe SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black  ","22,990",https://www.amazon.in/Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTL9QRF/ref=sr_1_115?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.nnXsPKls9er06jyRvedN2oCJ-iOUZkMRtq2WmlaXXnRpcDnudDmQOBYJzjFJ_FGEMBq_bjuoREwiVfFvEaX2CGCg_bRAcozN6Ckpdn_JRA1iYGA8EDx6rqQ7UM4Lj6tvaIdZN0pDpMwi173FbYTbTAJ3go1sPb72Igd5oV_0ydoOp4PCDj0xqHCZagaAm0_PyeJMeqDzoXWJKCM1CunKWM6MC2dcoLQpRpz5eXD4SVE.hc9dxdYM8KLfXBFugevBA0dGannJeey7-It48UBpTYA&dib_tag=se&keywords=laptops&qid=1729599163&sprefix=laptops%2Caps%2C524&sr=8-115
362,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","40,990",https://www.amazon.in/Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_127?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.nnXsPKls9er06jyRvedN2oCJ-iOUZkMRtq2WmlaXXnRpcDnudDmQOBYJzjFJ_FGEMBq_bjuoREwiVfFvEaX2CGCg_bRAcozN6Ckpdn_JRA1iYGA8EDx6rqQ7UM4Lj6tvaIdZN0pDpMwi173FbYTbTAJ3go1sPb72Igd5oV_0ydoOp4PCDj0xqHCZagaAm0_PyeJMeqDzoXWJKCM1CunKWM6MC2dcoLQpRpz5eXD4SVE.hc9dxdYM8KLfXBFugevBA0dGannJeey7-It48UBpTYA&dib_tag=se&keywords=laptops&qid=1729599163&sprefix=laptops%2Caps%2C524&sr=8-127
363,"Lenovo IdeaPad Slim AMD 3 Ryzen 5 5500U 15.6"" (39.62cm) IPS FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82KU0238IN  ","36,890",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82KU0238IN/dp/B0BT6W2P11/ref=sr_1_212?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.YFjebQvad6jGmYw3VwMpxbHjjWZa4Rfst_8PTYdYxWJDff89PFnNRRXfc3mxkixKzQZUPRNM48Pgd0qUkSo1gxWURO-2m4yrgoRgmrk1ipHxB7s8-JerKtlA8qU7ChLxp604fcJoBkR-9T2XoNvCpl3NXJa-60Sy1FTPauHvh1AhOBW0_Yglv0o2s-iNzLKH937vaefygfHxQNx6m-6i_2OVZDdlmteMoDtQlgnR7sI.uzrFEHbFKg5re0fNdnqdoo6pxqYZqZ1aAoPbrn0u1NQ&dib_tag=se&keywords=laptops&qid=1729599182&sprefix=laptops%2Caps%2C524&sr=8-212
364,HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Full Size Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,"40,981",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDg4MjQ0MzMxNDk0NDAwOjE3Mjk1OTkxNzk6c3BfYXRmX25leHQ6MzAwMTg3NTI5Mzk4OTMyOjowOjo&url=%2FHP-Backlit-Keyboard-15-6-inch-fd0186TU%2Fdp%2FB0D2KDCWJL%2Fref%3Dsr_1_194_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599179%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
365,"Acer Chromebook Intel Celeron N4500 Processor (Chrome OS/8 GB RAM/128 GB eMMC/WiFi 6) CB315-4H with 39.6 cm (15.6"") Full HD LED Backlit TFT LCD, Silver, 1.6 KG  ","16,990",https://www.amazon.in/Acer-Chromebook-Celeron-Processor-CB315-4H/dp/B0DH4M1MJ3/ref=sr_1_74?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.frq3NIqmigJz77S1nWoMAq42qYhdfRNnIKqWCJT9dfIN5fB1i7dcT8dHG0U-KIfCFNj-AF1Y-qvTOSPzuRy9SCuayWQWXwSph4L0gLAnsh9_4rDNn1jsCxm3Gezpw1YXfev1vH-ie8UtPBlCeSfMHhWMNzRrnkLI3JsfkPtcPTWsXn6XHNE3GdyqCLbpA3ZP8luMq6bU96J97mGV9QRTOVk-I_qqxj7bdsbObQRY0Q0.JE565v6eyAd8sknDQDx6ydOXDS_bCfpss5axB2SvPLA&dib_tag=se&keywords=laptops&qid=1729599155&sprefix=laptops%2Caps%2C524&sr=8-74
366,"HP Pavilion 15, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1047AU  ","56,500",https://www.amazon.in/HP-Pavilion-15-6-inch-graphics-eh1047AU/dp/B0CRKNR9LS/ref=sr_1_238?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.TCfR8gM8bR2BQJNGij6WTbgXQxk6FCb21vwWofU50VkjtejWYlghy-DGo3TyJBXP0d9HcpOiM4UfutjgHrmzGPIFhC5UmMJb6BdX0BBDIDONxoiZgRaVuzAXLQElsIlljUMEP2P9S0OrKR1JoaJ8djLGkWf9qEv15yLyXWlQOeXDFzXkcfJtOCks23e25QFXV14nPaIBL2RkA-8kye3aAClGGnumlKtP8PEFuchXqY4.texsSGQDVnGcs6jrYDOArKJO_qAx-L4jeZi-DOriOQE&dib_tag=se&keywords=laptops&qid=1729599185&sprefix=laptops%2Caps%2C524&sr=8-238
